id|title|releaseDate|storeReleaseDate|FinalPrice|OriginalPrice|PriceDiscountPercentage|PriceDiscountAmount|PriceCurrency|productState|storeLink|Developer|Publisher|OperatingSystem1|OperatingSystem2|OperatingSystem3|Tag1|Tag2|Tag3|Tag4|Tag5|Tag6|Tag7|Tag8|Tag9|Tag10
1601643636|Fast Break|1989-01-01|2021-03-19|3.49|6.99|-50.0|3.50|USD|default|https://www.gog.com/en/game/fast_break|Accolade|Ziggurat Interactive|windows|||{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Sports', 'slug': 'sports'}||
1639991617|Final Frontier|1989-01-01|2022-12-19|3.49|6.99|-50.0|3.50|USD|default|https://www.gog.com/en/game/final_frontier|Bubble Bus Software|Throwback Entertainment|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Top-Down', 'slug': 'top-down'}|{'name': 'Retro', 'slug': 'retro'}|||||
1440410803|Indiana Jones® and the Last Crusade™|1989-01-01|2016-12-22|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/indiana_jones_and_the_last_crusade|LucasArts|Disney|windows|linux|osx|{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Historical', 'slug': 'historical'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}||||
1757215264|Interphase|1989-01-01|2022-11-29|6.99|6.99||0.00|USD|default|https://www.gog.com/en/game/interphase|The Assembly Line, Image Works|Throwback Entertainment|windows|linux||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Retro', 'slug': 'retro'}|{'name': 'Flight', 'slug': 'flight'}|||||
1120357182|Search for the Titanic|1989-01-01|2021-04-02|3.24|4.99|-35.0|1.75|USD|default|https://www.gog.com/en/game/search_for_the_titanic|Capstone Software|Ziggurat Interactive|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Exploration', 'slug': 'exploration'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Mystery', 'slug': 'mystery'}|{'name': 'Historical', 'slug': 'historical'}|{'name': 'Resource Management', 'slug': 'resource-management'}
1958880681|Space Rogue Classic|1989-01-01|2016-11-17|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/space_rogue_classic|Origin Systems|Nightdive Studios|windows|linux|osx|{'name': 'Action', 'slug': 'action'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Space', 'slug': 'space'}||||
1319649169|Sword of Aragon|1989-01-01|2021-12-02|6.99|6.99||0.00|USD|default|https://www.gog.com/en/game/sword_of_aragon|SSI|SSI|windows|||{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Classic', 'slug': 'classic'}||||||
2108578958|The Colonel's Bequest|1989-01-01|2017-02-16|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/the_colonels_bequest|Sierra|Activision|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Investigation', 'slug': 'investigation'}|{'name': 'Detective-mystery', 'slug': 'detective'}|{'name': 'Only On GOG', 'slug': 'only-on-gog'}||||
1866481165|TKO|1989-01-01|2021-03-19|4.54|6.99|-35.0|2.45|USD|default|https://www.gog.com/en/game/tko|Accolade|Ziggurat Interactive|windows|||{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'Fighting', 'slug': 'fighting'}|{'name': 'Sports', 'slug': 'sports'}||
1757554673|Universe 3|1989-01-01|2023-10-19|6.39|7.99|-20.0|1.60|USD|default|https://www.gog.com/en/game/universe_3|Omnitrend Software, Inc.|Throwback Entertainment|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Retro', 'slug': 'retro'}|||
1356354968|Waterloo|1989-01-01|2022-12-19|2.49|4.99|-50.0|2.50|USD|default|https://www.gog.com/en/game/waterloo|Turcan Research Systems|Throwback Entertainment|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Historical', 'slug': 'historical'}|{'name': 'War', 'slug': 'war'}|{'name': 'Retro', 'slug': 'retro'}||||
1647731778|Guardians of Infinity: To Save Kennedy|1988-11-01|2023-03-03|6.99|6.99||0.00|USD|default|https://www.gog.com/en/game/guardians_of_infinity_to_save_kennedy|Paragon Software|Ziggurat Interactive|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Historical', 'slug': 'historical'}|{'name': 'Politics', 'slug': 'politics'}|{'name': 'Text-Based', 'slug': 'text-based'}||||
2107065151|8 Eyes|1988-09-27|2023-05-08|3.14|8.99|-65.0|5.85|USD|default|https://www.gog.com/en/game/8_eyes|Thinking Rabbit|Piko Interactive|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Platformer', 'slug': 'platformer'}|{'name': 'Local Co-Op', 'slug': 'local-co-op'}|{'name': 'Post-apocalyptic', 'slug': 'post-apocalyptic'}|{'name': 'Metroidvania', 'slug': 'metroidvania'}|
1867297613|4th & Inches|1988-01-01|2021-03-19|4.54|6.99|-35.0|2.45|USD|default|https://www.gog.com/en/game/4th_inches|Accolade|Ziggurat Interactive|windows|||{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Sports', 'slug': 'sports'}|{'name': 'Football', 'slug': 'football'}|
1311823581|Airborne Ranger|1988-01-01|2022-12-19|9.99|9.99||0.00|USD|default|https://www.gog.com/en/game/airborne_ranger|MicroProse Ltd.|Atari|windows|||{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Shooter', 'slug': 'shooter'}|{'name': 'War', 'slug': 'war'}|{'name': 'Arcade', 'slug': 'arcade'}|{'name': 'Military', 'slug': 'military'}|"{'name': ""Shoot'EmUp"", 'slug': 'shoot-em-up'}"||
1861375617|F-19 Stealth Fighter|1988-01-01|2020-05-25|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/f19_stealth_fighter|MicroProse Software, Inc.|Atari|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Historical', 'slug': 'historical'}|{'name': 'Stealth', 'slug': 'stealth'}|{'name': 'Flight', 'slug': 'flight'}||||
1443160586|Falcon A.T.|1988-01-01|2023-05-30|6.99|6.99||0.00|USD|default|https://www.gog.com/en/game/falcon_at|Spectrum Holobyte|MicroProse Software|windows|||{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'FPS', 'slug': 'fps'}|{'name': 'Realistic', 'slug': 'realistic'}|{'name': 'Military', 'slug': 'military'}|{'name': 'Modern', 'slug': 'modern'}|{'name': 'Flight', 'slug': 'flight'}|||
1874647951|Legend of the Sword|1988-01-01|2022-04-29|6.99|6.99||0.00|USD|default|https://www.gog.com/en/game/legend_of_the_sword|Silicon Software|Throwback Entertainment|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Narrative', 'slug': 'narrative'}||||||
1995694626|MicroProse™ Soccer|1988-01-01|2021-03-19|4.54|6.99|-35.0|2.45|USD|default|https://www.gog.com/en/game/microprose_soccer|MicroProse|Ziggurat Interactive|windows|||{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'Top-Down', 'slug': 'top-down'}|{'name': 'Sports', 'slug': 'sports'}|{'name': 'Football', 'slug': 'football'}|{'name': 'Soccer', 'slug': 'soccer'}|
1299893383|Paladin|1988-01-01|2023-10-19|7.99|7.99||0.00|USD|default|https://www.gog.com/en/game/paladin|Omnitrend Software, Inc.|Throwback Entertainment|windows|||{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Dungeon Crawler', 'slug': 'dungeon-crawler'}|{'name': 'LevelEditor', 'slug': 'leveleditor'}||||
2061764115|Power Struggle|1988-01-01|2022-12-19|3.49|6.99|-50.0|3.50|USD|default|https://www.gog.com/en/game/power_struggle|PSS|Throwback Entertainment|windows|linux||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'War', 'slug': 'war'}|{'name': 'Local Multiplayer', 'slug': 'local-multiplayer'}||||||
1737559136|Savage|1988-01-01|2022-11-29|6.99|6.99||0.00|USD|default|https://www.gog.com/en/game/savage|Image Works|Throwback Entertainment|windows|linux||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Platformer', 'slug': 'platformer'}|{'name': 'Retro', 'slug': 'retro'}|||||
1244011547|Weird Dreams|1988-01-01|2024-02-15|6.99|6.99||0.00|USD|default|https://www.gog.com/en/game/weird_dreams|Best Ever Games Company|Atari|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Exploration', 'slug': 'exploration'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Survival', 'slug': 'survival'}|{'name': 'Multiple Endings', 'slug': 'multiple-endings'}
1425040088|Zak McKracken and the Alien Mindbenders|1988-01-01|2015-03-19|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/zak_mckracken_and_the_alien_mindbenders|Lucasfilm|Disney|windows|linux|osx|{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}||||
1659423350|Zany Golf|1988-01-01|2022-12-19|3.49|6.99|-50.0|3.50|USD|default|https://www.gog.com/en/game/zany_golf|Sandcastle|Piko Interactive|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Sports', 'slug': 'sports'}|||||
1832758895|Maniac Mansion|1987-10-05|2018-03-22|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/maniac_mansion|Lucasfilm|Disney|windows|linux|osx|{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Funny', 'slug': 'funny'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Comedy', 'slug': 'comedy'}
1577402642|Infiltrator 2|1987-10-01|2023-02-13|3.49|6.99|-50.0|3.50|USD|default|https://www.gog.com/en/game/infiltrator_2|Gray Matter Inc.|Throwback Entertainment|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Retro', 'slug': 'retro'}|{'name': 'Espionage', 'slug': 'espionage'}|||||
1192250281|The Train: Escape to Normandy|1987-10-01|2021-01-29|6.99|6.99||0.00|USD|default|https://www.gog.com/en/game/the_train_escape_to_normandy|Accolade|Ziggurat Interactive|windows|||{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Historical', 'slug': 'historical'}|{'name': 'Resource Management', 'slug': 'resource-management'}|{'name': 'Shooter', 'slug': 'shooter'}|{'name': 'Military', 'slug': 'military'}|{'name': 'World War II', 'slug': 'world-war-ii'}||
2022393863|METAL GEAR|1987-07-13|2020-09-25|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/metal_gear|Konami Industry Co. Ltd.|KONAMI|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Top-Down', 'slug': 'top-down'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Stealth', 'slug': 'stealth'}|{'name': 'Military', 'slug': 'military'}|{'name': 'Modern', 'slug': 'modern'}|{'name': 'Only On GOG', 'slug': 'only-on-gog'}|
1443160514|Falcon|1987-01-01|2023-05-30|6.99|6.99||0.00|USD|default|https://www.gog.com/en/game/falcon|Spectrum Holobyte|MicroProse Software|windows|||{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'FPS', 'slug': 'fps'}|{'name': 'Realistic', 'slug': 'realistic'}|{'name': 'Military', 'slug': 'military'}|{'name': 'Modern', 'slug': 'modern'}|{'name': 'Flight', 'slug': 'flight'}||
1154728248|Firezone|1987-01-01|2022-12-19|3.49|6.99|-50.0|3.50|USD|default|https://www.gog.com/en/game/firezone|Arcadia|Throwback Entertainment|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Retro', 'slug': 'retro'}||||||
2054716350|Shard of Spring|1987-01-01|2021-12-23|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/shard_of_spring|SSI|SSI|windows|linux|osx|{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Classic', 'slug': 'classic'}||||||
2018345699|Sorcerer Lord|1987-01-01|2022-12-19|1.74|4.99|-65.0|3.25|USD|default|https://www.gog.com/en/game/sorcerer_lord|PSS|Throwback Entertainment|windows|||{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Top-Down', 'slug': 'top-down'}|{'name': 'Retro', 'slug': 'retro'}||||
1719422658|Psi 5 Trading Company|1986-12-01|2021-03-19|4.19|6.99|-40.0|2.80|USD|default|https://www.gog.com/en/game/psi_5_trading_company|Accolade|Ziggurat Interactive|windows|||{'name': 'Science', 'slug': 'science'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Space', 'slug': 'space'}|{'name': 'Managerial', 'slug': 'managerial'}|{'name': 'Economic', 'slug': 'economic'}|||
1438828974|Wargame Construction Set|1986-10-01|2023-12-19|3.59|5.99|-40.0|2.40|USD|default|https://www.gog.com/en/game/wargame_construction_set|Strategic Simulations|SNEG|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Historical', 'slug': 'historical'}|{'name': 'War', 'slug': 'war'}|{'name': 'Retro', 'slug': 'retro'}|{'name': 'Military', 'slug': 'military'}|
1118180511|Annals of Rome|1986-01-01|2022-11-29|2.49|4.99|-50.0|2.50|USD|default|https://www.gog.com/en/game/annals_of_rome|Level 9 Computing, PSS|Throwback Entertainment|windows|linux||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Historical', 'slug': 'historical'}|{'name': 'Retro', 'slug': 'retro'}|{'name': 'Grand Strategy', 'slug': 'grand-strategy'}|{'name': 'Politics', 'slug': 'politics'}|||
1505505224|Demon's Winter|1986-01-01|2021-12-23|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/demons_winter|SSI|SSI|windows|linux|osx|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Top-Down', 'slug': 'top-down'}|{'name': 'Magic', 'slug': 'magic'}|{'name': 'Only On GOG', 'slug': 'only-on-gog'}|||
1900371970|Gunship + Gunship 2000|1986-01-01|2024-02-15|9.99|9.99||0.00|USD|default|https://www.gog.com/en/game/gunship_gunship_2000|MPS Labs|Atari|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Retro', 'slug': 'retro'}|{'name': 'Military', 'slug': 'military'}|{'name': 'Flight', 'slug': 'flight'}|
1099876267|Infiltrator|1986-01-01|2023-02-13|3.49|6.99|-50.0|3.50|USD|default|https://www.gog.com/en/game/infiltrator|Gray Matter Inc.|Throwback Entertainment|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Retro', 'slug': 'retro'}|{'name': 'Espionage', 'slug': 'espionage'}|||||
1155230981|Universe 2|1986-01-01|2023-10-19|6.39|7.99|-20.0|1.60|USD|default|https://www.gog.com/en/game/universe_2|Omnitrend Software, Inc.|Throwback Entertainment|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Retro', 'slug': 'retro'}|{'name': 'Text-Based', 'slug': 'text-based'}|||||
1718928173|Wizard's Crown|1986-01-01|2021-12-02|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/wizards_crown|SSI|SSI|windows|||{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Only On GOG', 'slug': 'only-on-gog'}|||||
1207658962|Ultima™ 4: Quest of the Avatar|1985-09-16|2011-09-01|0.0|0.0||0.00|USD|default|https://www.gog.com/en/game/ultima_4|Origin Systems|Electronic Arts|windows|osx||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Free Game', 'slug': 'freegame'}||||
1985820356|Crusade in Europe|1985-06-06|2022-05-02|6.99|6.99||0.00|USD|default|https://www.gog.com/en/game/crusade_in_europe|MicroProse|Atari|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'RTS', 'slug': 'rts'}|{'name': 'Board Game', 'slug': 'board-game'}|{'name': 'Tabletop', 'slug': 'tabletop'}|||
2034764467|Bop'N Wrestle|1985-01-01|2020-12-04|3.24|4.99|-35.0|1.75|USD|default|https://www.gog.com/en/game/bopn_wrestle|Beam Software|Ziggurat Interactive|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Fighting', 'slug': 'fighting'}|{'name': 'Local Multiplayer', 'slug': 'local-multiplayer'}|||||
1471633117|Solo Flight|1983-01-17|2022-05-02|6.99|6.99||0.00|USD|default|https://www.gog.com/en/game/solo_flight|MicroProse|Atari|windows|||{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Third Person', 'slug': 'third-person'}|{'name': 'Retro', 'slug': 'retro'}|{'name': 'Realistic', 'slug': 'realistic'}||||||
1296025128|M.U.L.E.|1983-01-01|2021-03-01|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/mule|Ozark Softscape|Ozark Softscape|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Resource Management', 'slug': 'resource-management'}|{'name': 'Space', 'slug': 'space'}
1391668870|Universe|1983-01-01|2023-10-19|6.39|7.99|-20.0|1.60|USD|default|https://www.gog.com/en/game/universe|Omnitrend Software, Inc.|Throwback Entertainment|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Retro', 'slug': 'retro'}|{'name': 'Text-Based', 'slug': 'text-based'}||||
1207666073|Akalabeth: World of Doom|1980-01-01|2014-12-24|0.0|0.0||0.00|USD|default|https://www.gog.com/en/game/akalabeth_world_of_doom|Richard Garriot|Richard Garriot|windows|linux|osx|{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Free Game', 'slug': 'freegame'}||||
1644624415|A Boy and His Blob Retro Collection||2023-12-01|7.99|9.99|-20.0|2.00|USD|default|https://www.gog.com/en/game/a_boy_and_his_blob_retro_collection|Limited Run Games|Ziggurat Interactive|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Indie', 'slug': 'indie'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Funny', 'slug': 'funny'}|{'name': 'Platformer', 'slug': 'platformer'}
1471295151|A Rat's Quest - The Way Back Home||1991-12-25||||||coming-soon|https://www.gog.com/en/game/a_rats_quest_the_way_back_home|The Dreamerians|HandyGames|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Exploration', 'slug': 'exploration'}|||||||
1256251298|A.I.D. - Artificial Intelligence Defence||1991-12-25||||||coming-soon|https://www.gog.com/en/game/aid_artificial_intelligence_defence|Hydra Games, Yellow Reptiles|Hydra Games S.A.|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'Top-Down', 'slug': 'top-down'}|{'name': 'Base Building', 'slug': 'base-building'}|{'name': 'Post-apocalyptic', 'slug': 'post-apocalyptic'}|{'name': 'RTS', 'slug': 'rts'}|{'name': 'Robots', 'slug': 'robots'}
1243119809|Afterlove EP||1991-12-25||||||coming-soon|https://www.gog.com/en/game/afterlove_ep|Pikselnesia|Fellow Traveller|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Indie', 'slug': 'indie'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Visual Novel', 'slug': 'visual-novel'}|{'name': 'Multiple Endings', 'slug': 'multiple-endings'}|{'name': 'Narrative', 'slug': 'narrative'}|{'name': 'Rhythm', 'slug': 'rhythm'}|{'name': 'Non Violent', 'slug': 'non-violent'}||
1963764578|Aftermath||1991-12-25||||||coming-soon|https://www.gog.com/en/game/aftermath|ONE-O-ONE GAMES|META Publishing|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Open World', 'slug': 'open-world'}|||||||
1084437038|Agony: Lords of Hell||1991-12-25||||||coming-soon|https://www.gog.com/en/game/agony_lords_of_hell|Madmind Studio|Madmind Studio|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Exploration', 'slug': 'exploration'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'Violent', 'slug': 'violent'}|{'name': 'Sexual Content', 'slug': 'sexual-content'}|{'name': 'Gore', 'slug': 'gore'}|{'name': 'Nudity', 'slug': 'nudity'}|{'name': 'Top-Down', 'slug': 'top-down'}
